URL,Original_URL,Title 1,page_type,url_group,Views,Active users,Average engagement time per session,strategic_value,strategic_score,recommendation,reason,flag_for_review,is_stale,quality_issues,Status Code,Indexability
https://www.nysid.edu/blog/lighting-design-students-compete-at-leducationnbsp,https://www.nysid.edu/blog/lighting-design-students-compete-at-leducationnbsp,Lighting Design Students Compete at LEDucation  — New York School of Interior Design,News/Events/Blog,Blog,5.0,5.0,1.6,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,None detected,200,Indexable
https://www.nysid.edu/atelier-mag/tag/alexander+cortesi,https://www.nysid.edu/atelier-mag/tag/Alexander+Cortesi,Alexander Cortesi — Atelier Magazine — New York School of Interior Design,Other Content,Atelier Magazine,5.0,5.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/atelier-mag/tag/iida,https://www.nysid.edu/atelier-mag/tag/IIDA,IIDA — Atelier Magazine — New York School of Interior Design,Other Content,Atelier Magazine,5.0,5.0,0.2,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/atelier-mag/tag/hok,https://www.nysid.edu/atelier-mag/tag/HOK,HOK — Atelier Magazine — New York School of Interior Design,Other Content,Atelier Magazine,5.0,5.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/atelier-mag/tag/dei+commission,https://www.nysid.edu/atelier-mag/tag/DEI+Commission,DEI Commission — Atelier Magazine — New York School of Interior Design,Other Content,Atelier Magazine,5.0,5.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/atelier-mag/tag/class+of+2020,https://www.nysid.edu/atelier-mag/tag/Class+of+2020,Class of 2020 — Atelier Magazine — New York School of Interior Design,Other Content,Atelier Magazine,5.0,5.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/blog/commencement2022,https://www.nysid.edu/blog/commencement2022,Commencement 2022  — New York School of Interior Design,News/Events/Blog,Blog,5.0,5.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,None detected,200,Indexable
https://www.nysid.edu/press-releases-and-in-the-news/tag/david+rockwell,https://www.nysid.edu/press-releases-and-in-the-news/tag/David+Rockwell,David Rockwell — Press Releases and In the News — New York School of Interior Design,Other Content,Press Releases,5.0,5.0,3.8,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/atelier-mag/tag/marissa+kronenfeld,https://www.nysid.edu/atelier-mag/tag/Marissa+Kronenfeld,Marissa Kronenfeld — Atelier Magazine — New York School of Interior Design,Other Content,Atelier Magazine,5.0,5.0,0.6,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/atelier-mag/tag/albert+hadley,https://www.nysid.edu/atelier-mag/tag/Albert+Hadley,Albert Hadley — Atelier Magazine — New York School of Interior Design,Other Content,Atelier Magazine,5.0,5.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/atelier-mag/category/lighting+design,https://www.nysid.edu/atelier-mag/category/lighting+design,lighting design — Atelier Magazine — New York School of Interior Design,Other Content,Atelier Magazine,5.0,5.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/atelier-mag/category/visual+thinker,https://www.nysid.edu/atelier-mag/category/Visual+Thinker,Visual Thinker — Atelier Magazine — New York School of Interior Design,Other Content,Atelier Magazine,5.0,5.0,0.2,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/blog/standing-in-solidarity-not-silence,https://www.nysid.edu/blog/standing-in-solidarity-not-silence,"Standing in solidarity, not silence — New York School of Interior Design",News/Events/Blog,Blog,5.0,5.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/blog/tag/contract+design,https://www.nysid.edu/blog/tag/contract+design,contract design — Blog — New York School of Interior Design,News/Events/Blog,Blog,5.0,5.0,0.2,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/blog/tag/george+floyd,https://www.nysid.edu/blog/tag/George+Floyd,George Floyd — Blog — New York School of Interior Design,News/Events/Blog,Blog,5.0,5.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/blog/remembering-jeannie-bochette,https://www.nysid.edu/blog/remembering-jeannie-bochette,Remembering Jeannie Bochette  — New York School of Interior Design,News/Events/Blog,Blog,5.0,6.0,11.83333333,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,None detected,200,Indexable
https://www.nysid.edu/blog/category/office+of+the+president,https://www.nysid.edu/blog/category/Office+of+the+President,Office of the President — Blog — New York School of Interior Design,News/Events/Blog,Blog,5.0,5.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/press-releases-and-in-the-news/the-new-york-school-of-interior-design-honors-graduates-with-first-ever-virtual-commencement-ceremony,https://www.nysid.edu/press-releases-and-in-the-news/the-new-york-school-of-interior-design-honors-graduates-with-first-ever-virtual-commencement-ceremony,The New York School of Interior Design honors graduates with first-ever Virtual Commencement Ceremony — New York School of Interior Design,Other Content,Press Releases,5.0,5.0,1.4,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/press-releases-and-in-the-news/the-new-york-school-of-interior-design-launches-one-year-strategic-plan-amid-covid-19,https://www.nysid.edu/press-releases-and-in-the-news/the-new-york-school-of-interior-design-launches-one-year-strategic-plan-amid-covid-19,The New York School of Interior Design Launches One-Year Strategic Plan Amid COVID-19 — New York School of Interior Design,Other Content,Press Releases,5.0,5.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/class-of-2021-thesis-and-studio-projects-work/chihchieh-hsu,https://www.nysid.edu/class-of-2021-thesis-and-studio-projects-work/chihchieh-hsu,Chihchieh Hsu — New York School of Interior Design,Other Content,Other,5.0,4.0,34.6,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/class-of-2021-thesis-and-studio-projects-work/jessica-hassler,https://www.nysid.edu/class-of-2021-thesis-and-studio-projects-work/jessica-hassler,Jessica Hassler — New York School of Interior Design,Other Content,Other,5.0,5.0,0.2,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/blog/the-impact-of-light-and-color-in-design-series,https://www.nysid.edu/blog/the-impact-of-light-and-color-in-design-series,The Impact of Light and Color in Design Series  — New York School of Interior Design,News/Events/Blog,Blog,5.0,5.0,98.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,None detected,200,Indexable
https://www.nysid.edu/academic-calendar-list/a4c24dxh843a6pt-wj8ax,https://www.nysid.edu/academic-calendar-list/a4c24dxh843a6pt-wj8ax,Last day for 25% Refund for Spring Semester — New York School of Interior Design,Other Content,Academic Calendar,5.0,5.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/academic-calendar-list/last-day-for-25-refund-for-spring-semester-2,https://www.nysid.edu/academic-calendar-list/last-day-for-25-refund-for-spring-semester-2,Last Day for 25% Refund for Spring Semester — New York School of Interior Design,Other Content,Academic Calendar,5.0,5.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/academic-calendar-list/orientation-4,https://www.nysid.edu/academic-calendar-list/orientation-4,Orientation — New York School of Interior Design,Other Content,Academic Calendar,5.0,4.0,4.75,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/academic-calendar-list/last-day-to-drop-spring-courses-2-bjn98,https://www.nysid.edu/academic-calendar-list/last-day-to-drop-spring-courses-2-bjn98,"President's Day, NO CLASSES** — New York School of Interior Design",Other Content,Academic Calendar,5.0,5.0,3.8,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/blog/tag/mpsl,https://www.nysid.edu/blog/tag/MPSL,MPSL — Blog — New York School of Interior Design,News/Events/Blog,Blog,4.0,4.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/blog/gala-2025-was-the-most-successful-fundraiser-in-nysid-history,https://www.nysid.edu/blog/gala-2025-was-the-most-successful-fundraiser-in-nysid-history,Gala 2025 Was the Most Successful Fundraiser in NYSID History — New York School of Interior Design,News/Events/Blog,Blog,4.0,4.0,45.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,None detected,200,Indexable
https://www.nysid.edu/faculty-directory/carissa-byrne,https://www.nysid.edu/faculty-directory/carissa-byrne,,Other Content,Faculty Directory,4.0,4.0,0.0,,0,FLAG FOR REVIEW,Faculty/staff bio page - verify if person still employed,True,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/zhaoxu-vince-tong,https://www.nysid.edu/faculty-directory/zhaoxu-vince-tong,Zhaoxu (Vince) Tong — New York School of Interior Design,Other Content,Faculty Directory,4.0,4.0,0.25,,0,FLAG FOR REVIEW,Faculty/staff bio page - verify if person still employed,True,False,None detected,200,Indexable
https://www.nysid.edu/faculty-directory/christine-dalton,https://www.nysid.edu/faculty-directory/christine-dalton,,Other Content,Faculty Directory,4.0,4.0,0.0,,0,FLAG FOR REVIEW,Faculty/staff bio page - verify if person still employed,True,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/golsana-heshmati,https://www.nysid.edu/faculty-directory/golsana-heshmati,,Other Content,Faculty Directory,4.0,4.0,0.0,,0,FLAG FOR REVIEW,Faculty/staff bio page - verify if person still employed,True,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/amy-carter,https://www.nysid.edu/faculty-directory/amy-carter,,Other Content,Faculty Directory,4.0,4.0,0.25,,0,FLAG FOR REVIEW,Faculty/staff bio page - verify if person still employed,True,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/perry-sandrock,https://www.nysid.edu/faculty-directory/perry-sandrock,,Other Content,Faculty Directory,4.0,4.0,0.0,,0,FLAG FOR REVIEW,Faculty/staff bio page - verify if person still employed,True,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/andrew-zumwalt,https://www.nysid.edu/faculty-directory/andrew-zumwalt,,Other Content,Faculty Directory,4.0,4.0,0.0,,0,FLAG FOR REVIEW,Faculty/staff bio page - verify if person still employed,True,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/academic-calendar-list/last-day-of-fall-semester,https://www.nysid.edu/academic-calendar-list/last-day-of-fall-semester,Last Day of Fall Semester — New York School of Interior Design,Other Content,Academic Calendar,4.0,4.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/academic-calendar-list/last-day-for-100-refund-for-fall-semester-3-kaxee-lxjzc,https://www.nysid.edu/academic-calendar-list/last-day-for-100-refund-for-fall-semester-3-kaxee-lxjzc,Dr. Martin Luther King Jr. Day (No classes. All buildings closed.) — New York School of Interior Design,Other Content,Academic Calendar,4.0,4.0,2.75,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/atelier-mag/virtual-gala,https://www.nysid.edu/atelier-mag/virtual-gala,NYSID’s First Virtual Gala Was a Success  — New York School of Interior Design,Other Content,Atelier Magazine,4.0,4.0,0.25,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,None detected,200,Indexable
https://www.nysid.edu/atelier-mag/a-color-story,https://www.nysid.edu/atelier-mag/a-color-story,A Color Story — New York School of Interior Design,Other Content,Atelier Magazine,4.0,4.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,None detected,200,Indexable
https://www.nysid.edu/atelier-mag/senior-story-bv,https://www.nysid.edu/atelier-mag/senior-story-bv,Students Countdown to Graduation — New York School of Interior Design,Other Content,Atelier Magazine,4.0,4.0,16.8,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,None detected,200,Indexable
https://www.nysid.edu/atelier-mag/welcome-fall2021,https://www.nysid.edu/atelier-mag/welcome-fall2021,Welcome from David Sprouls — New York School of Interior Design,Other Content,Atelier Magazine,4.0,4.0,0.75,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,None detected,200,Indexable
https://www.nysid.edu/atelier-mag/welcome-from-david-sproulsfall2022,https://www.nysid.edu/atelier-mag/welcome-from-david-sproulsfall2022,Welcome From David Sprouls — New York School of Interior Design,Other Content,Atelier Magazine,4.0,4.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,None detected,200,Indexable
https://www.nysid.edu/atelier-mag/gala-2020,https://www.nysid.edu/atelier-mag/gala-2020,Gala 2020 — New York School of Interior Design,Other Content,Atelier Magazine,4.0,4.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,None detected,200,Indexable
https://www.nysid.edu/atelier-mag/porfolio-korapin-srisom,https://www.nysid.edu/atelier-mag/porfolio-korapin-srisom,Portfolio: Korapin Srisom '20 (MPSL) — New York School of Interior Design,Other Content,Atelier Magazine,4.0,4.0,2.25,Portfolio Development,6,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,None detected,200,Indexable
https://www.nysid.edu/atelier-mag/welcome-winter2021,https://www.nysid.edu/atelier-mag/welcome-winter2021,Welcome from David Sprouls — New York School of Interior Design,Other Content,Atelier Magazine,4.0,5.0,3.8,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,None detected,200,Indexable
https://www.nysid.edu/atelier-mag/impact-of-teaching-green,https://www.nysid.edu/atelier-mag/impact-of-teaching-green,The Impact of NYSID’s 'Teaching Green' — New York School of Interior Design,Other Content,Atelier Magazine,4.0,4.0,0.0,,0,FLAG FOR REVIEW,Low traffic - assess relevance,True,False,None detected,200,Indexable
